RegionName,StateName,Date,Zillow_Home_Value_Index,Sales_Count,Total_Transaction_Value,ZipCode,Year,MortgageRate30Yr,DistanceToMajorCity_Miles,MajorCityReference,Affordable
"Worcester, MA",MA,2022-06-30,401318.7114744389,1187.0,572314522.0,01608,2022,5.34,38.578552367656,Boston,0
"Worcester, MA",MA,2022-07-31,404172.6854545151,1016.0,483927329.0,01608,2022,5.34,38.578552367656,Boston,0
"Worcester, MA",MA,2022-08-31,404387.4850592309,1167.0,547919271.0,01608,2022,5.34,38.578552367656,Boston,0
"Worcester, MA",MA,2022-09-30,402494.1367258304,924.0,398045723.0,01608,2022,5.34,38.578552367656,Boston,0
"Worcester, MA",MA,2022-10-31,400691.7196435567,826.0,367601846.0,01608,2022,5.34,38.578552367656,Boston,0
"Worcester, MA",MA,2022-11-30,399821.7756548044,651.0,268917758.0,01608,2022,5.34,38.578552367656,Boston,1
"Worcester, MA",MA,2022-12-31,399818.6318203141,696.0,288335841.0,01608,2022,5.34,38.578552367656,Boston,1
"Worcester, MA",MA,2023-01-31,399908.71962482313,478.0,195892434.0,01608,2023,6.81,38.578552367656,Boston,1
"Worcester, MA",MA,2023-02-28,400601.1578231449,391.0,156186118.0,01608,2023,6.81,38.578552367656,Boston,0
"Worcester, MA",MA,2023-03-31,402239.9150278044,504.0,210396782.0,01608,2023,6.81,38.578552367656,Boston,0
"Worcester, MA",MA,2023-04-30,405368.0876897628,484.0,221880698.0,01608,2023,6.81,38.578552367656,Boston,0
"Worcester, MA",MA,2023-05-31,409278.10148091294,662.0,307597666.0,01608,2023,6.81,38.578552367656,Boston,0
"Worcester, MA",MA,2023-06-30,413691.89801810007,931.0,460481553.0,01608,2023,6.81,38.578552367656,Boston,0
"Worcester, MA",MA,2023-07-31,418152.5593782708,832.0,415827514.0,01608,2023,6.81,38.578552367656,Boston,0
"Worcester, MA",MA,2023-08-31,423076.2429115053,864.0,427448240.0,01608,2023,6.81,38.578552367656,Boston,0
"Worcester, MA",MA,2023-09-30,427508.1371031157,743.0,355103972.0,01608,2023,6.81,38.578552367656,Boston,0
"Worcester, MA",MA,2023-10-31,431264.3016868144,750.0,342805329.0,01608,2023,6.81,38.578552367656,Boston,0
"Worcester, MA",MA,2023-11-30,433814.5223769671,693.0,321130566.0,01608,2023,6.81,38.578552367656,Boston,0
"Worcester, MA",MA,2023-12-31,435833.8358075761,664.0,280457008.0,01608,2023,6.81,38.578552367656,Boston,0
"Worcester, MA",MA,2024-01-31,437127.71437254566,486.0,233393703.0,01608,2024,6.72,38.578552367656,Boston,0
"Worcester, MA",MA,2024-02-29,438710.85055442434,430.0,187695350.0,01608,2024,6.72,38.578552367656,Boston,0
"Worcester, MA",MA,2024-03-31,441388.069765127,511.0,228813843.0,01608,2024,6.72,38.578552367656,Boston,0
"Worcester, MA",MA,2024-04-30,445047.1775931944,571.0,277695991.0,01608,2024,6.72,38.578552367656,Boston,0
"Worcester, MA",MA,2024-05-31,448380.7936175402,774.0,386899819.0,01608,2024,6.72,38.578552367656,Boston,0
"Worcester, MA",MA,2024-06-30,450669.1344797633,867.0,460142174.0,01608,2024,6.72,38.578552367656,Boston,0
"Worcester, MA",MA,2024-07-31,452542.09798883385,829.0,420970923.0,01608,2024,6.72,38.578552367656,Boston,0
"Worcester, MA",MA,2024-08-31,454614.4636006279,873.0,430276540.0,01608,2024,6.72,38.578552367656,Boston,0
"Worcester, MA",MA,2024-09-30,456599.17341944,681.0,330031295.0,01608,2024,6.72,38.578552367656,Boston,0
"Worcester, MA",MA,2024-10-31,458315.53644653485,794.0,382999390.0,01608,2024,6.72,38.578552367656,Boston,0
"Worcester, MA",MA,2024-11-30,459867.0502934774,703.0,340228704.0,01608,2024,6.72,38.578552367656,Boston,0
"Worcester, MA",MA,2024-12-31,461869.1624975253,751.0,370546390.0,01608,2024,6.72,38.578552367656,Boston,0
